Depth,S
2980.365,15.73
2980.375,15.082
2980.385,13.996
2980.395,15.631
2980.405,16.818
2980.415,15.862
2980.425,15.328
2980.435,13.775
2980.445,13.52
2980.455,16.418
2980.465,18.697
2980.475,16.661
2980.485,15.149
2980.495,17.562
2980.505,18.909
2980.515,23.794
2980.525,26.186
2980.535,29.069
2980.545,18.025
2980.555,10.232
2980.565,12.88
2980.575,13.336
2980.585,9.92
2980.595,9.427
2980.605,12.894
2980.615,14.011
2980.625,17.245
2980.635,19.57
2980.645,20.289
2980.655,14.798
2980.665,11.774
2980.675,13.919
2980.685,14.055
2980.695,14.665
2980.705,14.049
2980.715,13.756
2980.725,14.653
2980.735,15.835
2980.745,14.596
2980.755,13.143
2980.765,13.965
2980.775,19.316
2980.785,18.471
2980.795,18.7
2980.805,18.646
2980.815,20.166
2980.825,15.964
2980.835,15.794
2980.845,16.382
2980.855,17.702
2980.865,17.015
2980.875,16.585
2980.885,17.382
2980.895,14.624
2980.905,14.47
2980.915,12.324
2980.925,10.692
2980.935,12.811
2980.945,12.934
2980.955,12.498
2980.965,11.283
2980.975,11.827
2980.985,13.556
2980.995,21.28
2981.005,24.013
2981.015,16.42
2981.025,10.487
2981.035,13.987
2981.045,15.084
2981.055,15.763
2981.065,16.967
2981.075,16.908
2981.085,16.381
2981.095,15.669
2981.105,14.633
2981.115,11.35
2981.125,11.524
2981.135,11.678
2981.145,11.735
2981.155,11.124
2981.165,10.495
2981.175,12.558
2981.185,16.213
2981.195,16.463
2981.205,17.573
2981.215,18.863
2981.225,19.183
2981.235,18.111
2981.245,18.596
2981.255,17.903
2981.265,21.112
2981.285,21.167
2981.295,15.151
2981.305,15.332
2981.315,17.3
2981.325,17.121
2981.335,19.595
2981.345,20.711
2981.355,29.123
2981.365,30.497
2981.375,30.904
2981.385,34.723
2981.395,28.677
2981.405,28.38
2981.415,27.828
2981.425,27.434
2981.435,20.972
2981.445,16.21
2981.455,16.52
2981.465,13.444
2981.475,12.887
2981.485,13.859
2981.495,17.5
2981.505,17.226
2981.515,13.527
2981.525,13.362
2981.535,11.141
2981.545,10.631
2981.555,11.229
2981.565,12.648
2981.575,15.416
2981.585,17.702
2981.595,17.547
2981.605,17.637
2981.615,18.913
2981.625,12.542
2981.635,14.346
2981.645,13.4
2981.655,13.171
2981.665,12.294
2981.675,9.284
2981.685,12.58
2981.695,14.637
2981.705,14.556
2981.715,14.823
2981.725,15.614
2981.735,15.553
2981.745,14.833
2981.755,15.629
2981.765,11.606
2981.775,10.935
2981.785,10.865
2981.795,14.558
2981.805,15.595
2981.815,14.628
2981.825,13.761
2981.835,13.071
2981.845,12.798
2981.855,14.191
2981.865,14.601
2981.875,17.27
2981.885,17.399
2981.895,16.447
2981.905,16.25
2981.915,12.175
2981.925,13.531
2981.935,14.844
2981.945,14.785
2981.955,12.831
2981.965,12.659
2981.975,13.434
2981.985,14.394
2981.995,16.315
2982.005,16.792
2982.015,17.243
2982.025,16.973
2982.035,16.786
2982.045,15.841
2982.055,16.307
2982.065,16.555
2982.075,16.437
2982.085,17.43
2982.095,15.515
2982.105,15.558
2982.115,16.587
2982.125,18.85
2982.135,16.537
2982.145,14.331
2982.155,14.17
2982.165,13.276
2982.175,14.755
2982.185,17.082
2982.195,15.803
2982.205,12.314
2982.215,10.998
2982.225,12.278
2982.235,12.148
2982.245,12.271
2982.255,13.338
2982.265,12.798
2982.275,13.179
2982.285,15.616
2982.295,18.037
2982.305,18.856
2982.315,18.468
2982.325,17.379
2982.335,16.328
2982.345,16.797
2982.355,18.243
2982.365,18.479
2982.375,18.843
2982.385,19.154
2982.395,14.845
2982.405,13.838
2982.415,13.932
2982.425,14.935
2982.435,14.501
2982.445,12.606
2982.455,12.875
2982.465,12.875
2982.475,12.587
2982.485,11.724
2982.495,12.608
2982.505,12.063
2982.515,11.716
2982.525,11.318
2982.535,12.518
2982.545,12.775
2982.555,10.79
2982.565,11.92
2982.575,10.091
2982.585,13.241
2982.595,14.295
2982.605,11.899
2982.615,11.826
2982.625,14.524
2982.635,14.781
2982.645,13.178
2982.655,14.85
2982.665,16.738
2982.675,14.114
2982.685,12.253
2982.695,13.114
2982.705,13.804
2982.715,15.226
2982.725,15.555
2982.735,18.22
2982.745,19.755
2982.755,18.014
2982.765,17.778
2982.775,19.201
2982.785,19.683
2982.795,19.189
2982.805,17.132
2982.815,15.854
2982.825,15.69
2982.835,15.054
2982.845,15.96
2982.855,16.778
2982.865,18.526
2982.875,19.194
2982.885,18.37
2982.895,23.795
2982.905,20.015
2982.915,15.938
2982.925,15.74
2982.935,13.902
2982.955,14.351
2982.965,17.6
2982.975,18.661
2982.985,14.514
2982.995,14.061
2983.005,14.885
2983.015,16.156
2983.025,15.489
2983.035,15.726
2983.045,17.569
2983.055,18.744
2983.065,20.896
2983.075,22.608
2983.085,21.603
2983.095,14.287
2983.105,12.201
2983.115,14.503
2983.125,14.839
2983.135,14.341
2983.145,15.615
2983.155,17.765
2983.165,18.219
2983.175,17.996
2983.185,19.54
2983.195,20.426
2983.205,21.514
2983.215,18.699
2983.225,18.221
2983.235,15.815
2983.245,13.73
2983.255,16.986
2983.265,19.422
2983.275,18.733
2983.285,15.109
2983.295,7.449
2983.305,9.868
2983.315,13.32
2983.325,13.342
2983.335,17.256
2983.345,20.776
2983.355,19.927
2983.365,18.264
2983.375,15.814
2983.385,14.381
2983.395,14.46
2983.405,15.033
2983.415,14.642
2983.425,14.075
2983.435,13.225
2983.445,13.594
2983.455,16.633
2983.465,15.17
2983.475,14.33
2983.485,15.953
2983.495,17.94
2983.505,18.598
2983.515,17.631
2983.525,15.977
2983.535,15.471
2983.545,18.414
2983.555,18.598
2983.565,19.223
2983.575,19.403
2983.585,17.603
2983.595,16.063
2983.605,16.52
2983.615,15.526
2983.625,14.949
2983.635,13.562
2983.645,12.713
2983.655,13.686
2983.665,15.609
2983.675,16.594
2983.685,12.098
2983.695,9.67
2983.705,14.236
2983.715,17.801
2983.725,15.137
2983.735,14.83
2983.745,13.462
2983.755,14.397
2983.765,18.021
2983.775,20.527
2983.785,23.136
2983.795,21.357
2983.805,14.184
2983.815,14.102
2983.825,15.317
2983.835,14.899
2983.845,14.702
2983.865,17.048
2983.875,17.523
2983.885,17.109
2983.895,18.871
2983.905,16.093
2983.915,15.981
2983.925,16.032
2983.935,15.545
2983.945,14.533
2983.955,15.922
2983.965,18.161
2983.975,16.554
2983.985,19.169
2983.995,22.562
2984.005,24.689
2984.015,24.456
2984.025,20.845
2984.035,16.495
2984.045,15.541
2984.055,12.978
2984.065,15.815
2984.075,20.475
2984.085,19.283
2984.095,14.742
2984.105,14.404
2984.115,14.315
2984.125,14.049
2984.135,15.102
2984.145,14.287
2984.155,11.81
2984.165,10.704
2984.175,12.231
2984.185,14.569
2984.195,16.465
2984.205,15.242
2984.215,16.517
2984.225,16.534
2984.235,16.608
2984.245,16.523
2984.255,18.258
2984.265,20.567
2984.275,18.178
2984.285,17.403
2984.295,18.084
2984.305,13.92
2984.315,13.871
2984.325,15.824
2984.335,18.579
2984.345,18.576
2984.355,16.479
2984.365,15.327
2984.375,13.004
2984.385,12.997
2984.395,13.775
2984.405,14.331
2984.415,15.739
2984.425,17.248
2984.435,17.527
2984.445,13.249
2984.455,13.328
2984.465,14.295
2984.475,15.686
2984.485,15.61
2984.495,15.859
2984.505,15.145
2984.515,14.87
2984.525,15.568
2984.535,16.357
2984.545,14.369
2984.555,11.099
2984.565,13.619
2984.575,12.477
2984.585,11.356
2984.595,11.826
2984.605,12.443
2984.615,11.548
2984.625,12.517
2984.635,11.674
2984.645,13.557
2984.655,14.577
2984.665,11.502
2984.675,10.629
2984.685,11.431
2984.695,11.872
2984.705,8.989
2984.715,9.628
2984.725,15.859
2984.735,19.555
2984.745,21.469
2984.755,17.986
2984.765,15.394
2984.775,13.988
2984.785,16.573
2984.795,15.307
2984.805,13.545
2984.815,13.874
2984.825,18.439
2984.835,19.145
2984.845,19.098
2984.855,15.013
2984.865,13.377
2984.875,12.717
2984.885,12.142
2984.895,11.206
2984.905,11.958
2984.915,11.919
2984.925,11.932
2984.935,11.935
2984.945,11.56
2984.955,12.285
2984.965,15.856
2984.975,15.64
2984.985,17.109
2984.995,16.943
2985.005,16.481
2985.015,15.507
2985.025,11.985
2985.035,11.554
2985.045,12.07
2985.055,14.76
2985.135,22.51
2985.145,25.345
2985.155,23.218
2985.165,21.786
2985.175,20.734
2985.185,19.775
2985.195,19.99
2985.205,18.308
2985.215,15.628
2985.225,14.498
2985.235,13.796
2985.245,15.158
2985.255,15.746
2985.265,19.027
2985.275,20.728
2985.285,19.372
2985.295,20.916
2985.305,22.533
2985.315,20.671
2985.325,16.824
2985.335,15.954
2985.345,15.371
2985.355,14.957
2985.365,18.157
2985.375,17.626
2985.385,15.464
2985.395,16.2
2985.405,17.846
2985.415,18.458
2985.425,18.135
2985.435,21.246
2985.445,20.939
2985.455,21.24
2985.465,21.013
2985.475,21.691
2985.485,20.998
2985.495,17.094
2985.505,12.63
2985.515,16.834
2985.525,17.923
2985.535,16.341
2985.545,14.859
2985.555,14.994
2985.565,16.207
2985.575,16.867
2985.585,15.246
2985.595,13.972
2985.605,13.585
2985.615,14.197
2985.625,16.984
2985.635,17.807
2985.645,15.331
2985.655,13.183
2985.665,11.769
2985.675,11.976
2985.685,15.189
2985.695,14.791
2985.705,14.968
2985.715,14.817
2985.725,14.188
2985.735,11.763
2985.745,10.772
2985.755,12.815
2985.765,13.024
2985.775,13.88
2985.785,13.956
2985.795,13.139
2985.805,12.428
2985.815,14.49
2985.825,14.416
2985.835,15.588
2985.845,17.036
2985.855,18.209
2985.865,22.035
2985.875,21.79
2985.885,21.17
2985.895,19.439
2985.905,15.667
2985.915,15.206
2985.925,12.019
2985.935,13.249
2985.945,14.745
2985.955,15.622
2985.965,14.977
2985.975,14.539
2985.985,13.271
2985.995,12.726
2986.005,12.863
2986.025,14.781
2986.035,16.252
2986.045,18.256
2986.055,19.364
2986.065,20.801
2986.075,22.914
2986.085,22.485
2986.095,18.102
2986.105,15.822
2986.115,14.052
2986.125,11.909
2986.135,14.241
2986.145,15.897
2986.155,15.976
2986.165,15.368
2986.175,16.102
2986.185,13.496
2986.195,13.235
2986.205,14.158
2986.215,11.526
2986.225,10.539
2986.235,12.396
2986.245,13.655
2986.255,14.838
2986.265,15.766
2986.275,13.546
2986.285,13.982
2986.295,14.371
2986.305,12.848
2986.315,15.345
2986.325,15.841
2986.335,14.847
2986.345,12.843
2986.355,10.4
2986.365,14.419
2986.375,17.443
2986.385,14.382
2986.395,14.492
2986.405,14.5
2986.415,13.801
2986.425,13.059
2986.435,14.669
2986.445,14.941
2986.455,13.147
2986.465,12.666
2986.475,12.903
2986.485,12.915
2986.495,11.588
2986.505,10.13
2986.515,11.399
2986.525,11.073
2986.535,11.593
2986.545,11.692
2986.555,11.969
2986.565,13.097
2986.575,13.106
2986.585,12.965
2986.595,12.302
2986.605,12.078
2986.615,13.619
2986.625,14.254
2986.635,17.054
2986.645,19.627
2986.655,15.498
2986.665,12.275
2986.675,13.852
2986.685,14.132
2986.695,13.25
2986.705,13.632
2986.715,15.0
2986.725,14.985
2986.735,19.162
2986.745,21.762
2986.765,19.261
2986.775,16.7
2986.785,13.825
2986.795,14.053
2986.805,17.678
2986.815,15.305
2986.825,14.703
2986.835,16.808
2986.845,19.972
2986.855,22.914
2986.865,20.753
2986.875,16.65
2986.885,17.484
2986.895,18.3
2986.905,17.423
2986.915,13.241
2986.925,12.337
2986.935,16.659
2986.945,17.877
2986.955,19.834
2986.965,20.299
2986.975,19.084
2986.985,16.546
2986.995,14.986
2987.005,15.181
2987.015,16.855
2987.025,18.886
2987.035,18.224
2987.045,21.16
2987.055,21.897
2987.065,21.789
2987.075,20.622
2987.085,18.894
2987.095,15.968
2987.105,13.483
2987.115,14.35
2987.125,17.483
2987.135,15.787
2987.145,15.143
2987.155,17.065
2987.165,19.105
2987.175,24.953
2987.185,27.724
2987.195,33.046
2987.205,36.94
2987.215,43.585
2987.225,55.397
2987.235,62.038
2987.245,69.155
2987.255,77.6
2987.265,79.147
2987.275,85.331
2987.285,89.817
2987.295,74.784
2987.305,49.879
2987.315,34.542
2987.325,28.816
2987.335,21.674
2987.345,17.733
2987.355,17.622
2987.365,18.192
2987.375,18.779
2987.385,20.038
2987.395,18.934
2987.405,17.343
2987.415,14.352
2987.425,13.363
2987.435,14.236
2987.445,13.5
2987.455,13.685
2987.465,13.261
2987.475,13.581
2987.485,13.368
2987.495,14.008
2987.505,14.029
2987.515,13.66
2987.525,14.328
2987.535,16.318
2987.545,15.93
2987.555,16.051
2987.565,15.434
2987.575,14.286
2987.585,15.261
2987.595,17.99
2987.605,17.829
2987.615,17.487
2987.625,18.34
2987.635,21.066
2987.645,26.201
2987.655,32.333
2987.665,36.128
2987.675,37.207
2987.685,38.535
2987.695,37.507
2987.705,32.151
2987.715,25.67
2987.725,20.888
2987.735,16.054
2987.745,18.031
2987.755,17.832
2987.765,14.202
2987.775,13.727
2987.785,13.516
2987.795,12.896
2987.805,15.101
2987.815,16.973
2987.825,19.553
2987.835,22.019
2987.845,21.638
2987.855,20.645
2987.865,16.773
2987.875,15.599
2987.885,18.787
2987.895,18.604
2987.905,17.878
2987.915,15.326
2987.925,14.081
2987.935,18.013
2987.945,19.686
2987.955,20.44
2987.965,24.262
2987.975,30.484
2987.985,23.399
2987.995,18.587
2988.005,22.956
2988.015,24.533
2988.025,25.223
2988.035,25.174
2988.045,23.746
2988.055,17.589
2988.065,16.187
2988.075,16.372
2988.085,16.5
2988.095,18.019
2988.105,18.19
2988.115,19.337
2988.125,17.93
2988.135,17.899
2988.145,17.843
2988.155,16.771
2988.165,15.932
2988.175,15.897
2988.185,16.519
2988.195,18.495
2988.205,20.987
2988.215,23.225
2988.225,26.537
2988.235,29.158
2988.245,31.978
2988.255,33.204
2988.265,30.148
2988.275,26.881
2988.285,23.909
2988.295,22.529
2988.305,22.958
2988.315,22.06
2988.325,20.585
2988.335,19.433
2988.345,18.774
2988.355,18.923
2988.365,21.059
2988.375,20.122
2988.385,17.7
2988.395,18.19
2988.405,17.933
2988.415,16.941
2988.425,18.235
2988.435,20.181
2988.445,19.196
2988.455,18.672
2988.465,18.96
2988.475,17.572
2988.485,13.954
2988.495,12.848
2988.505,13.185
2988.515,13.524
2988.525,14.21
2988.535,12.979
2988.545,11.647
2988.555,13.364
2988.565,16.631
2988.575,15.076
2988.585,13.609
2988.595,14.272
2988.605,14.632
2988.615,14.746
2988.625,15.131
2988.635,20.46
2988.645,21.106
2988.655,21.333
2988.665,22.7
2988.675,22.588
2988.685,19.683
2988.695,17.892
2988.705,15.998
2988.715,15.068
2988.725,16.047
2988.735,16.308
2988.745,17.31
2988.755,18.965
2988.765,19.233
2988.775,18.384
2988.785,19.023
2988.795,21.715
2988.805,17.84
2988.815,12.806
2988.825,14.387
2988.835,14.921
2988.845,14.223
2988.855,15.838
2988.865,18.576
2988.875,18.041
2988.885,18.019
2988.895,18.62
2988.905,20.72
2988.915,24.094
2988.925,24.035
2988.935,24.16
2988.945,25.051
2988.955,22.822
2988.965,19.442
2988.975,16.803
2988.985,16.717
2988.995,17.49
2989.005,16.854
2989.015,16.999
2989.025,16.225
2989.035,15.102
2989.045,15.627
2989.055,14.896
2989.065,15.24
2989.075,14.419
2989.085,13.717
2989.095,17.856
2989.105,17.933
2989.115,17.264
2989.125,16.12
2989.135,12.323
2989.145,11.958
2989.155,11.823
2989.165,12.666
2989.175,14.363
2989.185,19.747
2989.195,21.79
2989.205,22.111
2989.215,21.546
2989.225,17.533
2989.235,16.728
2989.245,17.704
2989.255,17.07
2989.265,17.049
2989.275,17.654
2989.285,14.912
2989.295,14.959
2989.305,14.722
2989.315,14.106
2989.325,15.343
2989.335,17.359
2989.345,16.345
2989.355,14.738
2989.365,14.408
2989.375,15.837
2989.385,17.326
2989.395,16.091
2989.405,16.657
2989.415,15.516
2989.425,15.719
2989.435,20.189
2989.455,20.233
2989.465,17.923
2989.475,15.775
2989.485,15.985
2989.495,16.401
2989.505,19.454
2989.515,20.297
2989.525,16.843
2989.535,14.313
2989.545,18.231
2989.555,20.99
2989.565,20.696
2989.575,17.093
2989.585,12.761
2989.595,10.94
2989.605,11.637
2989.615,13.328
2989.625,13.892
2989.635,14.623
2989.645,13.416
2989.655,15.026
2989.665,16.464
2989.675,16.846
2989.685,16.968
2989.695,18.351
2989.705,21.426
2989.715,23.688
2989.725,25.206
2989.735,25.997
2989.745,26.654
2989.755,24.861
2989.765,24.206
2989.775,25.668
2989.785,23.552
2989.795,19.479
2989.805,18.292
2989.815,18.682
2989.825,17.59
2989.835,15.509
2989.845,16.105
2989.855,15.384
2989.865,15.785
2989.875,16.83
2989.885,16.211
2989.895,18.283
2989.905,18.599
2989.915,18.036
2989.925,18.987
2989.935,19.139
2989.945,20.363
2989.955,22.071
2989.965,22.472
2989.975,24.351
2989.985,25.633
2989.995,28.173
2990.005,24.562
2990.015,23.195
2990.025,24.435
2990.035,25.048
2990.045,23.026
2990.055,22.133
3014.115,17.087
3014.125,17.699
3014.135,19.744
3014.145,18.46
3014.155,15.873
3014.165,14.138
3014.175,13.855
3014.185,15.156
3014.195,14.441
3014.205,15.141
3014.215,16.68
3014.225,18.409
3014.235,19.584
3014.245,21.926
3014.255,20.753
3014.265,20.968
3014.275,21.613
3014.295,22.179
3014.305,22.447
3014.315,24.361
3014.325,25.458
3014.335,24.51
3014.345,22.462
3014.355,20.41
3014.365,20.132
3014.375,20.474
3014.385,19.861
3014.395,19.225
3014.405,17.692
3014.415,18.352
3014.425,19.174
3014.435,20.686
3014.445,18.485
3014.455,18.356
3014.465,18.278
3014.475,18.794
3014.485,19.065
3014.495,19.743
3014.505,19.356
3014.515,19.194
3014.525,18.292
3014.535,18.042
3014.545,17.723
3014.555,20.72
3014.565,22.557
3014.575,21.112
3014.585,21.23
3014.595,21.553
3014.605,22.573
3014.615,20.427
3014.625,20.99
3014.635,21.245
3014.645,21.968
3014.655,22.836
3014.665,21.23
3014.675,20.306
3014.685,18.773
3014.695,19.804
3014.705,21.748
3014.715,29.035
3014.725,48.342
3014.735,38.026
3014.745,13.213
3014.755,12.261
3014.765,19.526
3014.775,21.071
3014.785,21.906
3014.795,39.409
3014.805,35.358
3014.815,15.585
3014.825,9.919
3014.835,14.73
3014.845,17.935
3014.855,19.915
3014.865,19.347
3014.875,18.062
3014.885,17.842
3014.895,18.818
3014.905,19.482
3014.915,19.736
3014.925,19.992
3014.935,16.491
3014.945,14.552
3014.955,18.332
3014.965,20.179
3014.975,21.89
3014.985,22.888
3014.995,21.638
3015.005,22.602
3015.015,21.843
3015.025,23.926
3015.035,24.899
3015.045,23.414
3015.055,22.21
3015.065,21.463
3015.075,21.908
3015.085,23.404
3015.095,26.439
3015.105,25.944
3015.115,20.067
3015.125,18.8
3015.135,20.188
3015.145,21.857
3015.155,22.351
3015.165,21.85
3015.175,21.557
3015.185,22.148
3015.195,23.91
3015.205,24.252
3015.215,24.259
3015.225,24.415
3015.235,25.481
3015.245,25.12
3015.255,25.786
3015.265,25.822
3015.275,26.338
3015.285,27.86
3015.295,30.814
3015.305,26.155
3015.315,15.395
3015.325,16.444
3015.335,19.971
3015.345,23.386
3015.355,25.151
3015.365,20.849
3015.375,14.849
3015.385,12.303
3015.395,17.156
3015.405,16.488
3015.415,16.971
3015.425,19.99
3015.435,23.336
3015.445,24.617
3015.455,26.335
3015.465,29.849
3015.475,34.403
3015.485,29.505
3015.495,16.576
3015.505,12.253
3015.515,16.215
3015.525,22.499
3015.535,26.13
3015.545,25.165
3015.555,20.641
3015.565,14.267
3015.575,14.111
3015.585,17.418
3015.595,21.315
3015.605,27.591
3015.615,28.177
3015.625,25.013
3015.635,22.611
3015.645,20.218
3015.655,19.692
3015.665,19.334
3015.675,18.718
3015.685,19.346
3015.725,18.124
3015.735,20.505
3015.745,22.393
3015.755,22.482
3015.765,22.726
3015.775,22.527
3015.785,24.456
3015.795,23.155
3015.805,17.809
3015.815,18.454
3015.825,16.924
3015.835,15.569
3015.845,15.721
3015.855,19.249
3015.865,22.143
3015.875,22.33
3015.885,24.085
3015.895,26.126
3015.905,27.602
3015.915,28.119
3015.925,30.573
3015.935,32.575
3015.945,36.164
3015.955,39.285
3015.965,34.97
3015.975,32.868
3015.985,35.19
3015.995,35.759
3016.005,16.805
3016.015,25.304
3016.025,35.017
3016.035,25.74
3016.045,17.827
3016.055,20.56
3016.065,26.041
3016.075,25.551
3016.085,20.503
3016.095,18.543
3016.105,18.309
3016.115,16.155
3016.125,16.724
3016.135,16.202
3016.145,17.088
3016.155,18.134
3016.165,18.183
3016.175,17.88
3016.185,18.238
3016.195,17.533
3016.205,14.673
3016.215,14.111
3016.225,19.262
3016.235,19.245
3016.245,18.933
3016.255,19.84
3016.265,18.904
3016.275,19.669
3016.285,18.566
3016.295,18.24
3016.305,17.531
3016.315,17.893
3016.325,18.236
3016.335,19.039
3016.345,19.587
3016.355,20.368
3016.365,21.196
3016.375,24.849
3016.385,32.265
3016.395,33.455
3016.405,32.448
3016.415,30.504
3016.425,27.68
3016.435,25.522
3016.445,31.046
3016.455,37.106
3016.465,37.519
3016.475,32.137
3016.485,25.135
3016.495,21.438
3016.505,21.102
3016.515,20.656
3016.525,18.622
3016.535,19.88
3016.545,19.536
3016.555,18.234
3016.565,16.402
3016.575,15.477
3016.585,17.082
3016.595,19.0
3016.605,16.464
3016.615,15.591
3016.625,15.706
3016.635,15.569
3016.645,15.974
3016.655,17.445
3016.665,16.037
3016.675,15.829
3016.685,17.357
3016.695,17.952
3016.705,17.802
3016.715,18.894
3016.725,18.641
3016.735,20.168
3016.745,20.719
3016.755,17.774
3016.765,18.297
3016.775,21.134
3016.785,20.715
3016.795,19.557
3016.805,17.062
3016.815,16.422
3016.825,15.893
3016.835,17.824
3016.845,18.992
3016.855,15.601
3016.865,14.561
3016.885,16.244
3016.895,16.913
3016.905,17.163
3016.915,17.249
3016.925,16.516
3016.935,15.336
3016.945,15.204
3016.955,16.015
3016.965,17.628
3016.975,18.279
3016.985,19.267
3016.995,21.053
3017.005,21.239
3017.015,21.21
3017.025,21.576
3017.035,20.98
3017.045,21.714
3017.055,21.274
3017.065,19.799
3017.075,18.868
3017.085,18.757
3017.095,18.466
3017.105,17.521
3017.115,17.28
3017.125,17.399
3017.135,17.531
3017.145,19.029
3017.155,22.44
3017.165,21.443
3017.175,19.852
3017.185,20.095
3017.195,22.18
3017.205,24.958
3017.215,28.192
3017.225,25.747
3017.235,25.934
3017.245,24.728
3017.255,13.307
3017.265,11.368
3017.275,15.65
3017.285,18.005
3017.295,22.766
3017.305,26.026
3017.315,30.238
3017.325,23.821
3017.335,9.403
3017.345,13.053
3017.355,18.648
3017.365,20.002
3017.375,20.08
3017.385,18.062
3017.395,18.191
3017.405,19.515
